match_id,home_team,away_team,score_90min,stage,match_date,is_extra_time,is_penalty,source,source_priority,source_url,confidence
M-1986-08,Algeria,Northern Ireland,1-1,group stage,1986-06-03 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-09,Portugal,England,1-0,group stage,1986-06-03 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-10,Paraguay,Iraq,1-0,group stage,1986-06-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-11,Uruguay,West Germany,1-1,group stage,1986-06-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-12,Scotland,Denmark,0-1,group stage,1986-06-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-13,Italy,Argentina,1-1,group stage,1986-06-05 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-14,France,Soviet Union,1-1,group stage,1986-06-05 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-15,South Korea,Bulgaria,1-1,group stage,1986-06-05 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-16,Hungary,Canada,2-0,group stage,1986-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-17,Brazil,Algeria,1-0,group stage,1986-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-18,England,Morocco,0-0,group stage,1986-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-19,Mexico,Paraguay,1-1,group stage,1986-06-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-20,Northern Ireland,Spain,1-2,group stage,1986-06-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-21,Poland,Portugal,1-0,group stage,1986-06-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-22,Iraq,Belgium,1-2,group stage,1986-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-23,West Germany,Scotland,2-1,group stage,1986-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-24,Denmark,Uruguay,6-1,group stage,1986-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-25,Hungary,France,0-3,group stage,1986-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-26,Soviet Union,Canada,2-0,group stage,1986-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-27,Argentina,Bulgaria,2-0,group stage,1986-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-28,South Korea,Italy,3-2,group stage,1986-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-29,Iraq,Mexico,0-1,group stage,1986-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-30,Paraguay,Belgium,2-2,group stage,1986-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-31,England,Poland,3-0,group stage,1986-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-32,Portugal,Morocco,1-3,group stage,1986-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-33,Algeria,Spain,0-3,group stage,1986-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-34,Northern Ireland,Brazil,0-3,group stage,1986-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-35,Denmark,West Germany,2-0,group stage,1986-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-36,Scotland,Uruguay,0-0,group stage,1986-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-37,Mexico,Bulgaria,2-0,round of 16,1986-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-38,Soviet Union,Belgium,2-2,round of 16,1986-06-15 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-39,Brazil,Poland,4-0,round of 16,1986-06-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-40,Argentina,Uruguay,1-0,round of 16,1986-06-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-41,Italy,France,0-2,round of 16,1986-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-42,Morocco,West Germany,0-1,round of 16,1986-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-43,England,Paraguay,3-0,round of 16,1986-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-44,Denmark,Spain,1-5,round of 16,1986-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-45,Brazil,France,1-1,quarter-finals,1986-06-21 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-46,West Germany,Mexico,0-0,quarter-finals,1986-06-21 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-47,Argentina,England,2-1,quarter-finals,1986-06-22 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-48,Spain,Belgium,1-1,quarter-finals,1986-06-22 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-49,France,West Germany,0-2,semi-finals,1986-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-50,Argentina,Belgium,2-0,semi-finals,1986-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-51,Belgium,France,2-2,third-place match,1986-06-28 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1986-52,Argentina,West Germany,3-2,final,1986-06-29 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-01,Argentina,Cameroon,0-1,group stage,1990-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-02,Soviet Union,Romania,0-2,group stage,1990-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-03,United Arab Emirates,Colombia,0-2,group stage,1990-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-04,Italy,Austria,1-0,group stage,1990-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-05,United States,Czechoslovakia,1-5,group stage,1990-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-06,Brazil,Sweden,2-1,group stage,1990-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-07,West Germany,Yugoslavia,4-1,group stage,1990-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-08,Costa Rica,Scotland,1-0,group stage,1990-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-09,England,Republic of Ireland,1-1,group stage,1990-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-10,Belgium,South Korea,2-0,group stage,1990-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-11,Netherlands,Egypt,1-1,group stage,1990-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-12,Uruguay,Spain,0-0,group stage,1990-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-13,Argentina,Soviet Union,2-0,group stage,1990-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-14,Cameroon,Romania,2-1,group stage,1990-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-15,Yugoslavia,Colombia,1-0,group stage,1990-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-16,Italy,United States,1-0,group stage,1990-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-17,Austria,Czechoslovakia,0-1,group stage,1990-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-18,West Germany,United Arab Emirates,5-1,group stage,1990-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-19,Brazil,Costa Rica,1-0,group stage,1990-06-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-20,Sweden,Scotland,1-2,group stage,1990-06-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-21,England,Netherlands,0-0,group stage,1990-06-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-22,Republic of Ireland,Egypt,0-0,group stage,1990-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-23,Belgium,Uruguay,3-1,group stage,1990-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-24,South Korea,Spain,1-3,group stage,1990-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-25,Argentina,Romania,1-1,group stage,1990-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-26,Cameroon,Soviet Union,0-4,group stage,1990-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-27,West Germany,Colombia,1-1,group stage,1990-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-28,Yugoslavia,United Arab Emirates,4-1,group stage,1990-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-29,Austria,United States,2-1,group stage,1990-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-30,Italy,Czechoslovakia,2-0,group stage,1990-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-31,Brazil,Scotland,1-0,group stage,1990-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-32,Sweden,Costa Rica,1-2,group stage,1990-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-33,Belgium,Spain,1-2,group stage,1990-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-34,South Korea,Uruguay,0-1,group stage,1990-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-35,England,Egypt,1-0,group stage,1990-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-36,Republic of Ireland,Netherlands,1-1,group stage,1990-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-37,Cameroon,Colombia,0-0,round of 16,1990-06-23 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-38,Czechoslovakia,Costa Rica,4-1,round of 16,1990-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-39,Brazil,Argentina,0-1,round of 16,1990-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-40,West Germany,Netherlands,2-1,round of 16,1990-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-41,Republic of Ireland,Romania,0-0,round of 16,1990-06-25 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-42,Italy,Uruguay,2-0,round of 16,1990-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-43,Spain,Yugoslavia,1-1,round of 16,1990-06-26 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-44,England,Belgium,0-0,round of 16,1990-06-26 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-45,Argentina,Yugoslavia,0-0,quarter-finals,1990-06-30 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-46,Republic of Ireland,Italy,0-1,quarter-finals,1990-06-30 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-47,Czechoslovakia,West Germany,0-1,quarter-finals,1990-07-01 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-48,Cameroon,England,2-2,quarter-finals,1990-07-01 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-49,Argentina,Italy,1-1,semi-finals,1990-07-03 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-50,West Germany,England,1-1,semi-finals,1990-07-04 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-51,Italy,England,2-1,third-place match,1990-07-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1990-52,West Germany,Argentina,1-0,final,1990-07-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-01,China,Norway,4-0,group stage,1991-11-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-02,Germany,Nigeria,4-0,group stage,1991-11-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-03,Denmark,New Zealand,3-0,group stage,1991-11-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-04,Japan,Brazil,0-1,group stage,1991-11-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-05,Sweden,United States,2-3,group stage,1991-11-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-06,Chinese Taipei,Italy,0-5,group stage,1991-11-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-07,Norway,New Zealand,3-1,group stage,1991-11-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-08,Italy,Nigeria,1-0,group stage,1991-11-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-09,China,Denmark,2-2,group stage,1991-11-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-10,Brazil,United States,0-5,group stage,1991-11-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-11,Japan,Sweden,1-7,group stage,1991-11-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-12,Chinese Taipei,Germany,0-3,group stage,1991-11-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-13,Brazil,Sweden,0-2,group stage,1991-11-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-14,Japan,United States,0-3,group stage,1991-11-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-15,China,New Zealand,4-1,group stage,1991-11-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-16,Norway,Denmark,2-1,group stage,1991-11-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-17,Chinese Taipei,Nigeria,2-0,group stage,1991-11-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-18,Italy,Germany,0-2,group stage,1991-11-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-19,Denmark,Germany,1-1,quarter-final,1991-11-24 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-20,China,Sweden,0-1,quarter-final,1991-11-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-21,Norway,Italy,2-2,quarter-final,1991-11-24 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-22,United States,Chinese Taipei,7-0,quarter-final,1991-11-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-23,Sweden,Norway,1-4,semi-final,1991-11-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-24,Germany,United States,2-5,semi-final,1991-11-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-25,Sweden,Germany,4-0,third-place match,1991-11-29 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1991-26,Norway,United States,1-2,final,1991-11-30 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-01,Germany,Bolivia,1-0,group stage,1994-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-02,Spain,South Korea,2-2,group stage,1994-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-03,United States,Switzerland,1-1,group stage,1994-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-04,Italy,Republic of Ireland,0-1,group stage,1994-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-05,Colombia,Romania,1-3,group stage,1994-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-06,Belgium,Morocco,1-0,group stage,1994-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-07,Norway,Mexico,1-0,group stage,1994-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-08,Cameroon,Sweden,2-2,group stage,1994-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-09,Brazil,Russia,2-0,group stage,1994-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-10,Netherlands,Saudi Arabia,2-1,group stage,1994-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-11,Argentina,Greece,4-0,group stage,1994-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-12,Germany,Spain,1-1,group stage,1994-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-13,Nigeria,Bulgaria,3-0,group stage,1994-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-14,Romania,Switzerland,1-4,group stage,1994-06-22 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-15,United States,Colombia,1-2,group stage,1994-06-22 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-16,Italy,Norway,1-0,group stage,1994-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-17,South Korea,Bolivia,0-0,group stage,1994-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-18,Mexico,Republic of Ireland,2-1,group stage,1994-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-19,Brazil,Cameroon,3-0,group stage,1994-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-20,Sweden,Russia,3-1,group stage,1994-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-21,Belgium,Netherlands,1-0,group stage,1994-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-22,Saudi Arabia,Morocco,2-1,group stage,1994-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-23,Argentina,Nigeria,2-1,group stage,1994-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-24,Bulgaria,Greece,4-0,group stage,1994-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-25,Switzerland,Colombia,0-2,group stage,1994-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-26,United States,Romania,0-1,group stage,1994-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-27,Bolivia,Spain,1-3,group stage,1994-06-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-28,Germany,South Korea,3-2,group stage,1994-06-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-29,Italy,Mexico,1-1,group stage,1994-06-28 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-30,Republic of Ireland,Norway,0-0,group stage,1994-06-28 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-31,Russia,Cameroon,6-1,group stage,1994-06-28 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-32,Brazil,Sweden,1-1,group stage,1994-06-28 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-33,Belgium,Saudi Arabia,0-1,group stage,1994-06-29 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-34,Morocco,Netherlands,1-2,group stage,1994-06-29 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-35,Argentina,Bulgaria,0-2,group stage,1994-06-30 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-36,Greece,Nigeria,0-2,group stage,1994-06-30 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-37,Germany,Belgium,3-2,round of 16,1994-07-02 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-38,Spain,Switzerland,3-0,round of 16,1994-07-02 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-39,Saudi Arabia,Sweden,1-3,round of 16,1994-07-03 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-40,Romania,Argentina,3-2,round of 16,1994-07-03 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-41,Netherlands,Republic of Ireland,2-0,round of 16,1994-07-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-42,Brazil,United States,1-0,round of 16,1994-07-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-43,Nigeria,Italy,1-1,round of 16,1994-07-05 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-44,Mexico,Bulgaria,1-1,round of 16,1994-07-05 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-45,Italy,Spain,2-1,quarter-finals,1994-07-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-46,Netherlands,Brazil,2-3,quarter-finals,1994-07-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-47,Bulgaria,Germany,2-1,quarter-finals,1994-07-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-48,Romania,Sweden,1-1,quarter-finals,1994-07-10 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-49,Bulgaria,Italy,1-2,semi-finals,1994-07-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-50,Sweden,Brazil,0-1,semi-finals,1994-07-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-51,Sweden,Bulgaria,4-0,third-place match,1994-07-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1994-52,Brazil,Italy,0-0,final,1994-07-17 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-01,Germany,Japan,1-0,group stage,1995-06-05 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-02,Sweden,Brazil,0-1,group stage,1995-06-05 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-03,England,Canada,3-2,group stage,1995-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-04,Norway,Nigeria,8-0,group stage,1995-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-05,Denmark,Australia,5-0,group stage,1995-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-06,United States,China,3-3,group stage,1995-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-07,Brazil,Japan,1-2,group stage,1995-06-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-08,Sweden,Germany,3-2,group stage,1995-06-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-09,Nigeria,Canada,3-3,group stage,1995-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
